utterance,intent
"Ihave an issue paying with card, can you notify it?",payment_issue
Ihaven't got an account,create_account
"I'm  discontent with the service, how do I file a complaint?",complaint
"I'm discontent  with the service, how do I file an consumer complaint?",complaint
"I'm discontent  with the service, submit a complaint",complaint
"im discontent with  the service, i need help making a complaint",complaint
"I'm discontent with he service, I need help filing a consumer complaint",complaint
"I'm discontent with the  service, what should I do to submit a complaint?",complaint
"I'm discontent with the servbice, what do I have to do to make a complaint?",complaint
"I'm discontent with the service , can I make a complaint?",complaint
"I'm discontent with the service , I need help makign a consumer complaint",complaint
im discontent with the service and i wanna lodge a consumer complaint,complaint
I'm discontent with the service and I want to  submit a consumer complaint,complaint
im discontent with the service and i want to file a complaint,complaint
I'm discontent with the service and I want to file a complaint,complaint
im discontent with the service and i want to file a consumer complaint,complaint
I'm discontent with the service and I want to file a consumer complint,complaint
im discontent with the service and i want to lodge a complaint,complaint
I'm discontent with the service and I want to lodge a complaint,complaint
I'm discontent with the service and I want to lodge a consumer complaint,complaint
I'm discontent with the service and I want to make a complaint,complaint
I'm discontent with the service and I want to make a consumer complaint,complaint
I'm discontent with the service and I want to submit a complaint,complaint
"I'm discontent with the service and I would like to file a consumer complaint, please",complaint
"I'm discontent with the service and I'd like to lodge a complaint, please",complaint
"I'm discontent with the service, ake a consumer complaint",complaint
"I'm discontent with the service, an I file a consumer complaint?",complaint
"I'm discontent with the service, can I file a complaint?",complaint
"im discontent with the service, can i file a consumer complaint?",complaint
"I'm discontent with the service, can I lodge a complaint?",complaint
"im discontent with the service, can i lodge a consumer complaint?",complaint
"I'm discontent with the service, can I lodge a consumer complaint?",complaint
"im discontent with the service, can i make a complaint?",complaint
"im discontent with the service, can i make a consumer complaint?",complaint
"I'm discontent with the service, can I make a consumer complaint?",complaint
"I'm discontent with the service, can I submit a complaint?",complaint
"im discontent with the service, can i submit a consumer complaint?",complaint
"I'm discontent with the service, can I submit a consumer complaint?",complaint
"im discontent with the service, can u file a complaint?",complaint
"im discontent with the service, can u make a consumer complaint?",complaint
"I'm discontent with the service, can you file a consumer complaint?",complaint
"I'm discontent with the service, can you file a fucking complaint, please?",complaint
"I'm discontent with the service, can you fioe a complaint?",complaint
"I'm discontent with the service, can you lodge a complaint?",complaint
"I'm discontent with the service, can you lodge a consumer complaint?",complaint
"I'm discontent with the service, can you make a complaint?",complaint
"I'm discontent with the service, can you make a consumer complaint?",complaint
"I'm discontent with the service, can you submit a complaint?",complaint
"I'm discontent with the service, can you submit a consumer complaint?",complaint
"im discontent with the service, could u submit a fucking consumer complaint, please?",complaint
"I'm discontent with the service, could you file a fucking complaint, please?",complaint
"I'm discontent with the service, could you lodge a fucking complaint, please?",complaint
"I'm discontent with the service, file a complaint",complaint
"I'm discontent with the service, file a consumer complaint",complaint
"I'm discontent with the service, help me file a complaint",complaint
"I'm discontent with the service, help me file a consmuer complaint",complaint
"im discontent with the service, help me file a consumer complaint",complaint
"I'm discontent with the service, help me lodge a complaint",complaint
"im discontent with the service, help me lodge a consumer complaint",complaint
"I'm discontent with the service, help me lodge a consumer complaint",complaint
"I'm discontent with the service, help me make a complaint",complaint
"I'm discontent with the service, help me make a consumer complaint",complaint
"im discontent with the service, help me submit a complaint",complaint
"I'm discontent with the service, help me submit a complaint",complaint
"I'm discontent with the service, help me submit a consumer complaint",complaint
"I'm discontent with the service, how caj I submit a consumer complaint?",complaint
"I'm discontent with the service, how can I file a complaint ?",complaint
"im discontent with the service, how can i file a complaint?",complaint
"I'm discontent with the service, how can I file a consumer complaint?",complaint
"im discontent with the service, how can i lodge a complaint?",complaint
"I'm discontent with the service, how can I lodge a complaint?",complaint
"I'm discontent with the service, how can I lodge a consumer complaint?",complaint
"I'm discontent with the service, how can I make a complaint?",complaint
"I'm discontent with the service, how can I make a consumer complaint?",complaint
"I'm discontent with the service, how can I submit a complaint?",complaint
"I'm discontent with the service, how could I submit a complaint?",complaint
"im discontent with the service, how do i file a consumer complaint?",complaint
"I'm discontent with the service, how do I lodge a complaint?",complaint
"im discontent with the service, how do i lodge a consumer complaint?",complaint
"I'm discontent with the service, how do I lodge a consumer complaint?",complaint
"I'm discontent with the service, how do I make a complaint?",complaint
"I'm discontent with the service, how do I make a consumer complaint?",complaint
"I'm discontent with the service, how do I submit a complaint?",complaint
"im discontent with the service, how do i submit a consumer complaint?",complaint
"I'm discontent with the service, how do I submit a consumer complaint?",complaint
"I'm discontent with the service, I need help filing a complaint",complaint
"I'm discontent with the service, I need help lodging a complaint",complaint
"I'm discontent with the service, I need help lodging a consumer complaint",complaint
"I'm discontent with the service, I need help making a complaint",complaint
"I'm discontent with the service, I need help making a fucking complaint",complaint
"I'm discontent with the service, I need help submitting a complaint",complaint
"im discontent with the service, i need help submitting a consumer complaint",complaint
"I'm discontent with the service, I need help submitting a consumer complaint",complaint
"I'm discontent with the service, I need help suybmitting a ufcking complaint",complaint
"im discontent with the service, lodge a consumer complaint",complaint
"I'm discontent with the service, lodge a consumer complaint",complaint
"im discontent with the service, make a complaint",complaint
"im discontent with the service, submit a consumer complaint",complaint
"I'm discontent with the service, submit a consumer complaint",complaint
"I'm discontent with the service, what can I do to file a complaint?",complaint
"I'm discontent with the service, what can I do to file a consumer complaint?",complaint
"I'm discontent with the service, what can I do to lodge a complaint?",complaint
"im discontent with the service, what can i do to lodge a consumer complaint?",complaint
"I'm discontent with the service, what can I do to lodge a consumer complaint?",complaint
"im discontent with the service, what can i do to make a complaint?",complaint
"I'm discontent with the service, what can I do to make a complaint?",complaint
"I'm discontent with the service, what can I do to make a consumer complaint?",complaint
"I'm discontent with the service, what can I do to submit a complaint?",complaint
"I'm discontent with the service, what can I do to submit a consumer complaint?",complaint
"I'm discontent with the service, what do I have to do to fie a complaint?",complaint
"I'm discontent with the service, what do I have to do to file a consumer complaint?",complaint
"I'm discontent with the service, what do I have to do to ldge a complaint?",complaint
"I'm discontent with the service, what do I have to do to lodge a consumer complaint?",complaint
"I'm discontent with the service, what do I have to do to make a consumer complaint?",complaint
"I'm discontent with the service, what do I have to do to submit a complaint?",complaint
"I'm discontent with the service, what do I have to do to submit a consumer complaint?",complaint
"im discontent with the service, what should i do to file a complaint?",complaint
"I'm discontent with the service, what should I do to file a complaint?",complaint
"I'm discontent with the service, what should I do to file a consumer complaint?",complaint
"I'm discontent with the service, what should I do to lodge a complaint?",complaint
"I'm discontent with the service, what should I do to lodge a consumer complaint?",complaint
"im discontent with the service, what should i do to make a complaint?",complaint
"I'm discontent with the service, what should I do to make a complaint?",complaint
"I'm discontent with the service, what should I do to make an consumer complaint?",complaint
"im discontent with the service, what should i do to submit a consumer complaint?",complaint
"I'm discontent with the service, what should I do to submit a consumer complaint?",complaint
"I'm discontent with the sevrice, make a complaint",complaint
"I'm discontent withh the service, lodge a complaint",complaint
I'm having a problem opening an account,registration_problems
I'm having a problem registering,registration_problems
I'm having a problem signing up,registration_problems
I'm having a problem when trying to create a profile,registration_problems
I'm having a problem when trying to create an account,registration_problems
I'm having a problem when trying to register,registration_problems
I'm having an issaue opening an account,registration_problems
I'm having an issue creating a profile,registration_problems
I'm having an issue when trying to create an account,registration_problems
I'm having an issue with the registration,registration_problems
I'm having issuea when trying to sign up,registration_problems
I'm having issues creating a acount,registration_problems
I'm having issues creating a profile,registration_problems
I'm having issues signing up,registration_problems
I'm having issues when trying to create a profile,registration_problems
I'm having issues when trying to open an account,registration_problems
I'm having problems creating an account,registration_problems
I'm having problems signing u,registration_problems
I'm having problems when trying to createan account,registration_problems
I'm having problems when trying to sign up,registration_problems
I'm having reigstration issues,registration_problems
I'm having some problems with the registration,registration_problems
I'm nor happy with the serviceand I want to submit a consumer complaint,complaint
"im not haappy with the service, file a consumer complaint, please",complaint
"I'm not happoy with the service, file a cosumer complaint, please",complaint
"I'm not happy with the service , help me submit a complaint",complaint
"im not happy with the service , what can i do to submit an complaint?",complaint
im not happy with the service and i wanna file a consumer complaint,complaint
im not happy with the service and i wanna lodge a consumer complaint,complaint
I'm not happy with the service and I want to file a complaint,complaint
"im not happy with the service and i want to file a complaint, please",complaint
I'm not happy with the service and I want to file a consumer complaint,complaint
I'm not happy with the service and I want to lodge a complaint,complaint
I'm not happy with the service and I want to lodge a consumer complaint,complaint
"im not happy with the service and i want to lodge a consumer complaint, please",complaint
I'm not happy with the service and I want to make a complaint,complaint
I'm not happy with the service and I want to make a consumer complaint,complaint
I'm not happy with the service and I want to submit a complaint,complaint
"im not happy with the service and i want to submit a fucking complaint, please",complaint
im not happy with the service and id like to lodge a consumer complaint,complaint
"I'm not happy with the service, can I file a complaint?",complaint
"I'm not happy with the service, can I file a consumer omplaint?",complaint
"I'm not happy with the service, can I lodge a complaint?",complaint
"I'm not happy with the service, can I lodge a consumer complaint?",complaint
"I'm not happy with the service, can I make a complaint?",complaint
"I'm not happy with the service, can I make a consumer complaint?",complaint
"I'm not happy with the service, can I submit a complaint?",complaint
"im not happy with the service, can i submit a consumer complaint?",complaint
"I'm not happy with the service, can I submit a consumer complaint?",complaint
"im not happy with the service, can u lodge a complaint?",complaint
"im not happy with the service, can u make a consumer complaint?",complaint
"I'm not happy with the service, can you file a complaint?",complaint
"I'm not happy with the service, can you file a consumer complaint?",complaint
"I'm not happy with the service, can you lodge a complaint?",complaint
"I'm not happy with the service, can you lodge a consumer complaint?",complaint
"I'm not happy with the service, can you make a complaint?",complaint
"I'm not happy with the service, can you make a consumer complaint?",complaint
"I'm not happy with the service, can you submit a complaint?",complaint
"I'm not happy with the service, can you submit a consumer complaint?",complaint
"I'm not happy with the service, could you lodge a complaint?",complaint
"I'm not happy with the service, file a complaint",complaint
"im not happy with the service, file a consumer complaint",complaint
"I'm not happy with the service, file a consumer complaint",complaint
"I'm not happy with the service, help me file a complaint",complaint
"I'm not happy with the service, help me file a consumer complaint",complaint
"I'm not happy with the service, help me lodge a complaint",complaint
"I'm not happy with the service, help me lodge a consumer complaint",complaint
"I'm not happy with the service, help me make a complaintg",complaint
"I'm not happy with the service, help me make a consumer complaint",complaint
"im not happy with the service, help me submit a consumer complaint",complaint
"I'm not happy with the service, help me submit a consumer complaint",complaint
"I'm not happy with the service, how can I file a complaint?",complaint
"I'm not happy with the service, how can I file a consumer complaint?",complaint
"I'm not happy with the service, how can I lodge a complaint?",complaint
"I'm not happy with the service, how can I lodge a consumer complaint?",complaint
"I'm not happy with the service, how can I make a complaint?",complaint
"im not happy with the service, how can i make a consumer complaint?",complaint
"I'm not happy with the service, how can I make a consumer complaint?",complaint
"I'm not happy with the service, how can I submit a complaint?",complaint
"I'm not happy with the service, how can I submit a consumer complaint?",complaint
"I'm not happy with the service, how do I file a consumer complaint?",complaint
"I'm not happy with the service, how do I lodge a complaint?",complaint
"I'm not happy with the service, how do I lodge a consumer complaint?",complaint
"I'm not happy with the service, how do I make a complaint?",complaint
"I'm not happy with the service, how do I make a consumer complaint?",complaint
"im not happy with the service, how do i submit a complaint?",complaint
"I'm not happy with the service, how do I submit a consumer complaint?",complaint
"I'm not happy with the service, how do I submitr a copmlaint?",complaint
"I'm not happy with the service, how doI file a complaint?",complaint
"I'm not happy with the service, I need help filing a complaint",complaint
"I'm not happy with the service, I need help filing a complaint, please",complaint
"im not happy with the service, i need help filing a consumer complaint",complaint
"I'm not happy with the service, I need help filing a consumer complaint",complaint
"I'm not happy with the service, I need help lodging a complaint",complaint
"I'm not happy with the service, I need help lodgnig an consumer complaint",complaint
"im not happy with the service, i need help making a complaint",complaint
"I'm not happy with the service, I need help making a complaint",complaint
"I'm not happy with the service, I need help making a consumer complaint",complaint
"im not happy with the service, i need help submitting a complaint",complaint
"I'm not happy with the service, I need help submitting a complaint",complaint
"I'm not happy with the service, I need help submitting a consumer complaint",complaint
"im not happy with the service, lodge a complaint",complaint
"I'm not happy with the service, lodge a complaint",complaint
"im not happy with the service, lodge a consumer complaint",complaint
"I'm not happy with the service, lodge a consumer complaint",complaint
"I'm not happy with the service, make a complaint",complaint
"im not happy with the service, make a complaint, please",complaint
"im not happy with the service, make a consumer complaint",complaint
"I'm not happy with the service, make a consumer complaint",complaint
"I'm not happy with the service, submit a complaint",complaint
"I'm not happy with the service, submit a consumer complaint",complaint
"I'm not happy with the service, what can I do to file a complaint?",complaint
"I'm not happy with the service, what can I do to file a consumer complaint?",complaint
"I'm not happy with the service, what can I do to lodge a complaint?",complaint
"I'm not happy with the service, what can I do to lodge a consumer complaint?",complaint
"I'm not happy with the service, what can I do to make a complaint?",complaint
"I'm not happy with the service, what can I do to make a consumer complaint?",complaint
"I'm not happy with the service, what can I do to submit a consumer complaint?",complaint
"I'm not happy with the service, what can I do to submit a cvomplaint?",complaint
"im not happy with the service, what can i do to submit a fucking consumer complaint?",complaint
"im not happy with the service, what do i have to do to file a complaint?",complaint
"I'm not happy with the service, what do I have to do to file a complaint?",complaint
"I'm not happy with the service, what do I have to do to file a consumer complaint?",complaint
"I'm not happy with the service, what do I have to do to lodge a complaint?",complaint
"I'm not happy with the service, what do I have to do to lodge a consumer complaint?",complaint
"im not happy with the service, what do i have to do to make a complaint?",complaint
"I'm not happy with the service, what do I have to do to make a complaint?",complaint
"I'm not happy with the service, what do I have to do to make a consumer complaint?",complaint
"I'm not happy with the service, what do I have to do to submit a complaint?",complaint
"im not happy with the service, what do i have to do to submit a consumer complaint?",complaint
"I'm not happy with the service, what do I have to do to submit a consumer complaint?",complaint
"I'm not happy with the service, what should I do to file a complaint?",complaint
"im not happy with the service, what should i do to file a consumer complaint ?",complaint
"I'm not happy with the service, what should I do to file a consumer complaint?",complaint
"im not happy with the service, what should i do to lodge a consumer complaint?",complaint
"I'm not happy with the service, what should I do to lodge a consumer complaint?",complaint
"I'm not happy with the service, what should I do to lodge an complaint?",complaint
"I'm not happy with the service, what should I do to make a complaint?",complaint
"I'm not happy with the service, what should I do to make a consumer complaint?",complaint
"im not happy with the service, what should i do to submit a complaint?",complaint
"I'm not happy with the service, what should I do to submit a complaint?",complaint
"im not happy with the service, what should i do to submit a consumer complaint?",complaint
"I'm not happy with the service, what should I do to submit a consumer complaint?",complaint
im not happy with the servicfe and i wanna submit a complaint,complaint
I'm trying to regiter but I can't,registration_problems
I'mhaving problems creating a profile,registration_problems
"Ineed information, what can I do to talk to Client Service?",contact_customer_service
information about donwloading some bills,get_invoice
information about downloading a bill,get_invoice
information about downloading an invoice,get_invoice
information about getting a bill,get_invoice
information about getting an invoice,get_invoice
information about getting some bils,get_invoice
information about getting some invoices,get_invoice
information about obtaining a bill,get_invoice
information about obtaining an invoice,get_invoice
information about obtaining some bills,get_invoice
information about obtaining some invoices,get_invoice
information about requesting a bill,get_invoice
information about requesting an invoice,get_invoice
information about requesting some bills,get_invoice
information about requesting some invoices,get_invoice
information about seeing an invoice,get_invoice
information about seeing some bills,get_invoice
information about seeing some invoices,get_invoice
information about the email address  of the Customer Support,contact_customer_service
information about the email address of the Client Service,contact_customer_service
information about the email address of the Customer Service,contact_customer_service
information about the email of the Client Service,contact_customer_service
information about the email of the Customer Service,contact_customer_service
information about the email of the Customer Support,contact_customer_service
information about the fucking mail address of the Client Service,contact_customer_service
information about the mail address of the Client Service,contact_customer_service
information about the mail address of the Customer Service,contact_customer_service
information about the mail address of the Customer Support,contact_customer_service
information about the mail of the Client Service,contact_customer_service
information about the mail of the Customer Service,contact_customer_service
information about the mail of the Customer Support,contact_customer_service
informatrion about downloading some invoices,get_invoice
infvormation about seeing a bill,get_invoice
is Client Service available?,contact_customer_service
is customer service available ?,contact_customer_service
is Customer Service available?,contact_customer_service
is Customer Support available?,contact_customer_service
is it possible to download a bill?,get_invoice
is it possible to download an invoice?,get_invoice
is it possible to download some bills?,get_invoice
is it possible to download some invoices?,get_invoice
is it possible to get a bill ?,get_invoice
is it possible to get an invoice?,get_invoice
is it possible to get some bills?,get_invoice
is it possible to get some invoices?,get_invoice
is it possible to obtain a bill?,get_invoice
is it possible to obtain an invoice?,get_invoice
is it possible to obtain some bills ?,get_invoice
is it possible to obtain some invoices?,get_invoice
is it possible to request a bill?,get_invoice
is it possible to request an invoice?,get_invoice
is it possible to request some bills?,get_invoice
is it possible to request some invoices?,get_invoice
is it possible to see a bill?,get_invoice
is it possible to see an invoice?,get_invoice
is it possible to see some bills?,get_invoice
is it possible to see some invoices?,get_invoice
is there a free no to contact Customer Service?,contact_customer_service
is there a free number to contact client service?,contact_customer_service
is there a free number to contact Customer Support?,contact_customer_service
is there a free phone no to contact Customer Support?,contact_customer_service
is there a free phone number to contact Client Service?,contact_customer_service
is there a free phone number to contact Customer Service?,contact_customer_service
"ive gogt no online account, can u open one?",create_account
"I've goot no account, can you create?",create_account
I've got no account,create_account
"I've got no account , can I create?",create_account
"I've got no account , what can I do?",create_account
ive got no account and i wanna create,create_account
ive got no account and i wanna open one,create_account
I've got no account and I want to create,create_account
ive got no account and i want to create one,create_account
I've got no account and I want to create one,create_account
I've got no account and I want to open one,create_account
"I've got no account,  what can I do to create?",create_account
"I've got no account, can I create one?",create_account
"ive got no account, can i create?",create_account
"I've got no account, can I open one?",create_account
"ive got no account, can u  registee?",create_account
"ive got no account, can u open one?",create_account
"I've got no account, can you create one?",create_account
"I've got no account, can you help me?",create_account
"I've got no account, can you open one?",create_account
"I've got no account, create",create_account
"I've got no account, create one",create_account
"ive got no account, help me create",create_account
"I've got no account, help me create",create_account
"I've got no account, help me create onee",create_account
"I've got no account, help me open one",create_account
"I've got no account, how can I create one?",create_account
"I've got no account, how can I create?",create_account
"I've got no account, how do I create one?",create_account
"I've got no account, how do I create?",create_account
"I've got no account, how do I open one?",create_account
"I've got no account, I need help createing",create_account
"I've got no account, I need help creating one",create_account
"I've got no account, I need help opening one",create_account
"I've got no account, open one",create_account
"I've got no account, what can I do to create one?",create_account
"ive got no account, what can i do to create?",create_account
"I've got no account, what can I do to open one?",create_account
"ive got no account, what can i do?",create_account
"I've got no account, what do I have to do to create one?",create_account
"ive got no account, what do i have to do to create?",create_account
"I've got no account, what do I have to do to create?",create_account
"ive got no account, what do i have to do to open one?",create_account
"I've got no account, what do I have to do to open one?",create_account
"ive got no account, what do i have to do?",create_account
"I've got no account, what do I have to do?",create_account
"ive got no account, what should i do to create?",create_account
"I've got no account, what should I do to create?",create_account
"I've got no account, what should I do to crezte one?",create_account
"ive got no account, what should i do to open one?",create_account
"I've got no account, what should I do to open one?",create_account
"I've got no account, what should I do?",create_account
"I've got no fucking account, I need help opening one",create_account
"I've got no fucking account, what can I do to create?",create_account
"I've got no fucking online account, could you create one?",create_account
"ive got no fucking online account, i need help createing",create_account
"ive got no fucking online account, open one , please",create_account
"I've got no fucking user account, can you open one?",create_account
"ive got no fucking user account, open one, please",create_account
"I've got no fucking user account, what do I have to do to create?",create_account
"I've got no onlien account, how can I create?",create_account
I've got no online account,create_account
"I've got no online account , how can I open one?",create_account
ive got no online account and i wanna create one,create_account
ive got no online account and i wanna reigster,create_account
I've got no online account and I want to create,create_account
"ive got no online account and i want to create one, please",create_account
I've got no online account and I want to open one,create_account
I've got no online account and I would like to create,create_account
ive got no online account and id like to create,create_account
"ive got no online account and id like to open one, please",create_account
"ive got no online account, can i create one?",create_account
"I've got no online account, can I create one?",create_account
"I've got no online account, can I create?",create_account
"I've got no online account, can I open one?",create_account
"ive got no online account, can u help me?",create_account
"I've got no online account, can you create one?",create_account
"I've got no online account, can you create?",create_account
"I've got no online account, can you help me?",create_account
"I've got no online account, can you open one?",create_account
"I've got no online account, could you open one, please?",create_account
"ive got no online account, create",create_account
"I've got no online account, create",create_account
"I've got no online account, create one",create_account
"I've got no online account, help me create",create_account
"I've got no online account, help me create one",create_account
"I've got no online account, help me open one",create_account
"I've got no online account, how can I create one?",create_account
"ive got no online account, how can i open one?",create_account
"I've got no online account, how do I create one ?",create_account
"ive got no online account, how do i create?",create_account
"I've got no online account, how do I create?",create_account
"I've got no online account, how do I open one?",create_account
"I've got no online account, I need help createing",create_account
"I've got no online account, I need help creating one",create_account
"ive got no online account, i need help opening one",create_account
"I've got no online account, I need help opening one",create_account
"I've got no online account, open one",create_account
"I've got no online account, what can I do to create one?",create_account
"ive got no online account, what can i do to create?",create_account
"I've got no online account, what can I do to create?",create_account
"ive got no online account, what can i do to open one?",create_account
"I've got no online account, what can I do to open one?",create_account
"I've got no online account, what can I do?",create_account
"I've got no online account, what do I have to do to create?",create_account
"ive got no online account, what do i have to do to open one?",create_account
"I've got no online account, what do I have to do to open one?",create_account
"I've got no online account, what do I have to do?",create_account
"I've got no online account, what do I have to doo to create one?",create_account
"I've got no online account, what should I do ?",create_account
"I've got no online account, what should I do to create one?",create_account
"I've got no online account, what should I do to create?",create_account
"I've got no online account, what should I do to open one?",create_account
"ive got no online account, what should i do?",create_account
ive got no online accountand i want to create one,create_account
I've got no online acount and I want to create one,create_account
ive got no profile,create_account
I've got no profile,create_account
"I've got no profile , what can I do to create one?",create_account
I've got no profile and I want to create one,create_account
"I've got no profile, can I create one?",create_account
"I've got no profile, can you create one?",create_account
"I've got no profile, can you help me?",create_account
"I've got no profile, create one",create_account
"I've got no profile, help me create one",create_account
"I've got no profile, how can I create one?",create_account
"I've got no profile, how do I create one?",create_account
"ive got no profile, i need help creating one",create_account
"I've got no profile, I need help creating one",create_account
"I've got no profile, what can I do ?",create_account
"ive got no profile, what can i do to create one ?",create_account
"I've got no profile, what do I have to do to create one?",create_account
"I've got no profile, what do I have to do?",create_account
"I've got no profile, what should I do to create one?",create_account
"ive got no profile, what should i do?",create_account
"I've got no profile, what should I do?",create_account
"I've got no user accounht, I need help createing",create_account
I've got no user account,create_account
"I've got no user account , what should I do to create?",create_account
ive got no user account and i wanna create,create_account
ive got no user account and i want to create,create_account
I've got no user account and I want to create,create_account
I've got no user account and I want to create one,create_account
"ive got no user account and i want to create one, please",create_account
ive got no user account and i want to open one,create_account
I've got no user account and I want to open one,create_account
"I've got no user account, can I create one?",create_account
"I've got no user account, can I create?",create_account
"I've got no user account, can I open one?",create_account
"ive got no user account, can u create one?",create_account
"ive got no user account, can u create?",create_account
"I've got no user account, can you create one?",create_account
"I've got no user account, can you create?",create_account
"I've got no user account, can you help me?",create_account
"I've got no user account, can you open one?",create_account
"ive got no user account, could i open one?",create_account
"I've got no user account, could you open one?",create_account
"ive got no user account, create",create_account
"I've got no user account, create",create_account
"I've got no user account, create one",create_account
"I've got no user account, help me create",create_account
"I've got no user account, help me create one",create_account
"ive got no user account, help me open one",create_account
"I've got no user account, help me open one",create_account
"ive got no user account, how can i create one ?",create_account
"I've got no user account, how can I create one?",create_account
"I've got no user account, how can I create?",create_account
"ive got no user account, how can i opdn one?",create_account
"I've got no user account, how can I open one?",create_account
"ive got no user account, how do i create one?",create_account
"I've got no user account, how do I create one?",create_account
"I've got no user account, how do I create?",create_account
"I've got no user account, how do I open one?",create_account
"I've got no user account, I need help creating one",create_account
"I've got no user account, I need help opening one",create_account
"I've got no user account, open one",create_account
"ive got no user account, what can i do to create one?",create_account
"I've got no user account, what can I do to create one?",create_account
"I've got no user account, what can I do to create?",create_account
"I've got no user account, what can I do to open one?",create_account
"ive got no user account, what can i do?",create_account
"I've got no user account, what can I do?",create_account
"I've got no user account, what do I have to do to create one?",create_account
"ive got no user account, what do i have to do to create?",create_account
"I've got no user account, what do I have to do to create?",create_account
"I've got no user account, what do I have to do to open one?",create_account
"ive got no user account, what do i have to do?",create_account
"I've got no user account, what do I have to do?",create_account
"I've got no user account, what should I do to create one?",create_account
"ive got no user account, what should i do to create?",create_account
"I've got no user account, what should I do to open one?",create_account
"I've got no user account, what should I do?",create_account
"ive got o online account, what can i do?",create_account
"ivegot no profile, can i create one?",create_account
ivge got no account and i wanna create one,create_account
iwant information and i want to talk to client service,contact_customer_service
"Iwant my money back, what can I do to get one?",get_refund
Iwant to kno if I can download some invoices,get_invoice
iwant to know if i could create two accounts  with the same email address,create_account
Iwant to notify an issue paying,payment_issue
Iwould like to request a reund,get_refund
k get an error when i try to make a payment,payment_issue
"k have an problem when trying to pay for my online order, i need help informing of it",payment_issue
"lpaese, could you ask an agent where to notify issues paying?",payment_issue
my card was declined,payment_issue
"my card was declined, can you help me?",payment_issue
"my card was declined, what can I do?",payment_issue
"my card was declined, what do I have to do?",payment_issue
"my card was declined, what should I do?",payment_issue
"my shipping address has changed, can you help me?",change_shipping_address
"my shipping address has changed, hat can Ido?",change_shipping_address
"my shipping address has changed, what do I have to do?",change_shipping_address
"my shipping address has changed, what should I do?",change_shipping_address
na error message pops when i attempt to pay,payment_issue
na error pops when I try to pay with card,payment_issue
obtain a bill,get_invoice
obtain an invoice,get_invoice
obtain some bills,get_invoice
obtain some invoices,get_invoice
"oculd u ask an agent how i could inform of a problem making a payment, please?",payment_issue
ohw to speak with Customer Support,contact_customer_service
"please , ask an agent how to inform of a fucking problem payinh",payment_issue
"please , ask an agent if i could file a complaint for a service",complaint
"please , ask an agent if i could notify an issue making a payment",payment_issue
"please , ask an agent where to notify fucking issues with my payment",payment_issue
"please , can u ask an agent how i can notify issues paying?",payment_issue
"please , can u ask an agent if i could open an account?",create_account
"please , could u ask an agent where to report a payment problem?",payment_issue
"please , could u ask an agent where to report fucking issues making a payment?",payment_issue
"please , could you ask an agent how to report a fucking problem making a payment?",payment_issue
"please , could you ask an agent to solve issues paying?",payment_issue
"please , i want to know if i can create more than one fucking jser account with the same email",create_account
"please , I want to know if I can create two fucking online accounts eith a single email address",create_account
"please , i want to know where I could see an invoice",get_invoice
"please , show me the email to contact customer support",contact_customer_service
"please , tell me what the number of Client Service is",contact_customer_service
"please,  can you ask an agent how I can  make a consumer complaint?",complaint
"please, ask an aent where i can inform of an issue with my payment",payment_issue
"please, ask an agent how i can contact customer support",contact_customer_service
"please, ask an agent how I can contact Cutomer Support",contact_customer_service
"please, ask an agent how I can notify payment problems",payment_issue
"please, ask an agent how i can remove my user account",delete_account
"please, ask an agent how i can report issues with my payment",payment_issue
"please, ask an agent how I can request some fucking invoices",get_invoice
"please, ask an agent how i can solve problems with my payment",payment_issue
"please, ask an agent how I can solve rpoblems with my payment",payment_issue
"please, ask an agent how i could close my user account",delete_account
"please, ask an agent how i could contact customer service",contact_customer_service
"please, ask an agent how i could inform of an fucking problem paying",payment_issue
"please, ask an agent how i could notify fucking issues making a payment",payment_issue
"please, ask an agent how I could notify issues making a payment",payment_issue
"please, ask an agent how I could notify payment problems",payment_issue
"please, ask an agent how I could notify problems making a payment",payment_issue
"please, ask an agent how i could report isuses making a payment",payment_issue
"please, ask an agent how i could solve a payment problem",payment_issue
"please, ask an agent how to change my profile",edit_account
"please, ask an agent how to delete my profile",delete_account
"please, ask an agent how to download a ufcking bill",get_invoice
"please, ask an agent how to edit my profile",edit_account
"please, ask an agent how to inofrm of an issue making a payment",payment_issue
"please, ask an agent how to lodge a complaint",complaint
"please, ask an agent how to make a complaint",complaint
"please, ask an agent how to notify fucking payment problems",payment_issue
"please, ask an agent how to remove my fucking account",delete_account
"please, ask an agent how to remove my online account",delete_account
"please, ask an agent how to remove my profile",delete_account
"please, ask an agent how to report a problem paying",payment_issue
"please, ask an agent how to request a refund",get_refund
"please, ask an agent if i can file a complaint",complaint
"please, ask an agent if I can inform of a fucking problem paying",payment_issue
"please, ask an agent if I can notify a fucking issue making a payment",payment_issue
"please, ask an agent if I can notify a payment problem",payment_issue
"please, ask an agent if i can notify issues paying",payment_issue
"please, ask an agent if i can obtain some bills",get_invoice
"please, ask an agent if I can open an account",create_account
"please, ask an agent if I can remove my user account",delete_account
"please, ask an agent if I can see a bill",get_invoice
"please, ask an agent if i can solve a fucking problem with my payment",payment_issue
"please, ask an agent if i cluld inform of an issue paying",payment_issue
"please, ask an agent if i could create a profile",create_account
"please, ask an agent if i could delete my fucking profile",delete_account
"please, ask an agent if I could inform of payment problems",payment_issue
"please, ask an agent if i could lodge a consumer complaint",complaint
